uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
MA,PNEUMONIA,HOSPITAL,"70 - 79",M,3
MA,SEPTICEMIA,HOSPITAL,"70 - 79",F,6
MA,SEPTICEMIA,HOSPITAL,"70 - 79",M,2
MA,SRAG,HOSPITAL,"70 - 79",M,1
MG,OUTRAS,DOMICILIO,"70 - 79",F,76
MG,OUTRAS,DOMICILIO,"70 - 79",M,103
MG,OUTRAS,HOSPITAL,"70 - 79",F,119
MG,OUTRAS,HOSPITAL,"70 - 79",M,160
MG,OUTRAS,IGNORADO,"70 - 79",F,4
MG,OUTRAS,IGNORADO,"70 - 79",M,4
MG,OUTRAS,OUTRO,"70 - 79",F,3
MG,OUTRAS,OUTRO,"70 - 79",M,5
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,24
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,15
MG,OUTRAS,VIA_PUBLICA,"70 - 79",F,4
MG,OUTRAS,VIA_PUBLICA,"70 - 79",M,7
MG,COVID,DOMICILIO,"70 - 79",F,2
MG,COVID,DOMICILIO,"70 - 79",M,1
MG,COVID,HOSPITAL,"70 - 79",F,143
MG,COVID,HOSPITAL,"70 - 79",M,228
MG,COVID,IGNORADO,"70 - 79",F,5
MG,COVID,IGNORADO,"70 - 79",M,3
MG,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,6
MG,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,10
MG,COVID,VIA_PUBLICA,"70 - 79",F,1
MG,INDETERMINADA,DOMICILIO,"70 - 79",F,4
MG,INDETERMINADA,DOMICILIO,"70 - 79",M,2
MG,INDETERMINADA,HOSPITAL,"70 - 79",F,1
MG,INDETERMINADA,HOSPITAL,"70 - 79",M,1
MG,INDETERMINADA,IGNORADO,"70 - 79",F,1
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,2
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,8
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,23
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,27
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",M,1
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,1
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,1
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,2
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,6
MG,PNEUMONIA,DOMICILIO,"70 - 79",F,1
MG,PNEUMONIA,DOMICILIO,"70 - 79",M,4
MG,PNEUMONIA,HOSPITAL,"70 - 79",F,49
MG,PNEUMONIA,HOSPITAL,"70 - 79",M,85
MG,PNEUMONIA,IGNORADO,"70 - 79",F,1
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,2
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,3
MG,SEPTICEMIA,DOMICILIO,"70 - 79",F,1
MG,SEPTICEMIA,DOMICILIO,"70 - 79",M,1
MG,SEPTICEMIA,HOSPITAL,"70 - 79",F,72
MG,SEPTICEMIA,HOSPITAL,"70 - 79",M,81
MG,SEPTICEMIA,IGNORADO,"70 - 79",F,2
MG,SEPTICEMIA,IGNORADO,"70 - 79",M,2
MG,SEPTICEMIA,OUTRO,"70 - 79",M,2
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,5
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
MG,SRAG,HOSPITAL,"70 - 79",F,4
MG,SRAG,HOSPITAL,"70 - 79",M,4
MG,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",F,4
MG,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",M,3
MS,OUTRAS,DOMICILIO,"70 - 79",F,7
MS,OUTRAS,DOMICILIO,"70 - 79",M,7
MS,OUTRAS,HOSPITAL,"70 - 79",F,15
MS,OUTRAS,HOSPITAL,"70 - 79",M,23
MS,OUTRAS,OUTRO,"70 - 79",M,1
MS,OUTRAS,VIA_PUBLICA,"70 - 79",M,1
MS,COVID,DOMICILIO,"70 - 79",M,1
MS,COVID,HOSPITAL,"70 - 79",F,24
MS,COVID,HOSPITAL,"70 - 79",M,30
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,1
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,2
MS,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"70 - 79",M,1
MS,PNEUMONIA,HOSPITAL,"70 - 79",F,9
MS,PNEUMONIA,HOSPITAL,"70 - 79",M,10
MS,SEPTICEMIA,DOMICILIO,"70 - 79",F,2
MS,SEPTICEMIA,HOSPITAL,"70 - 79",F,7
MS,SEPTICEMIA,HOSPITAL,"70 - 79",M,4
MT,OUTRAS,DOMICILIO,"70 - 79",F,2
MT,OUTRAS,DOMICILIO,"70 - 79",M,5
MT,OUTRAS,HOSPITAL,"70 - 79",F,4
MT,OUTRAS,HOSPITAL,"70 - 79",M,3
MT,OUTRAS,IGNORADO,"70 - 79",F,5
MT,OUTRAS,IGNORADO,"70 - 79",M,7
MT,COVID,HOSPITAL,"70 - 79",F,2
MT,COVID,HOSPITAL,"70 - 79",M,7
MT,COVID,IGNORADO,"70 - 79",F,10
MT,COVID,IGNORADO,"70 - 79",M,6
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,1
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,1
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",F,2
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",M,1
MT,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
MT,PNEUMONIA,HOSPITAL,"70 - 79",M,3
MT,PNEUMONIA,IGNORADO,"70 - 79",F,3
MT,SEPTICEMIA,HOSPITAL,"70 - 79",M,2
MT,SEPTICEMIA,IGNORADO,"70 - 79",F,4
MT,SEPTICEMIA,IGNORADO,"70 - 79",M,3
PA,OUTRAS,DOMICILIO,"70 - 79",F,3
PA,OUTRAS,DOMICILIO,"70 - 79",M,12
PA,OUTRAS,HOSPITAL,"70 - 79",F,8
PA,OUTRAS,HOSPITAL,"70 - 79",M,10
PA,OUTRAS,OUTRO,"70 - 79",M,2
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
PA,OUTRAS,VIA_PUBLICA,"70 - 79",M,1
PA,COVID,HOSPITAL,"70 - 79",F,9
PA,COVID,HOSPITAL,"70 - 79",M,18
PA,COVID,OUTRO,"70 - 79",M,1
PA,INDETERMINADA,DOMICILIO,"70 - 79",M,1
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,1
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,1
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,4
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,1
PA,PNEUMONIA,HOSPITAL,"70 - 79",F,5
PA,PNEUMONIA,HOSPITAL,"70 - 79",M,9
PA,SEPTICEMIA,HOSPITAL,"70 - 79",F,2
PA,SEPTICEMIA,HOSPITAL,"70 - 79",M,7
PA,SRAG,HOSPITAL,"70 - 79",F,1
PB,OUTRAS,DOMICILIO,"70 - 79",F,15
PB,OUTRAS,DOMICILIO,"70 - 79",M,19
PB,OUTRAS,HOSPITAL,"70 - 79",F,20
PB,OUTRAS,HOSPITAL,"70 - 79",M,23
PB,OUTRAS,OUTRO,"70 - 79",F,2
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,2
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
PB,OUTRAS,VIA_PUBLICA,"70 - 79",M,2
PB,COVID,HOSPITAL,"70 - 79",F,13
PB,COVID,HOSPITAL,"70 - 79",M,23
PB,COVID,OUTRO,"70 - 79",F,1
PB,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,3
PB,COVID,VIA_PUBLICA,"70 - 79",F,1
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,1
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,3
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,6
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,7
PB,PNEUMONIA,HOSPITAL,"70 - 79",F,10
PB,PNEUMONIA,HOSPITAL,"70 - 79",M,11
PB,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,2
PB,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
PB,SEPTICEMIA,DOMICILIO,"70 - 79",F,2
PB,SEPTICEMIA,HOSPITAL,"70 - 79",F,12
PB,SEPTICEMIA,HOSPITAL,"70 - 79",M,7
PB,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
PB,SRAG,HOSPITAL,"70 - 79",M,1
PE,OUTRAS,DOMICILIO,"70 - 79",F,33
PE,OUTRAS,DOMICILIO,"70 - 79",M,32
PE,OUTRAS,HOSPITAL,"70 - 79",F,50
PE,OUTRAS,HOSPITAL,"70 - 79",M,57
PE,OUTRAS,IGNORADO,"70 - 79",F,1
PE,OUTRAS,IGNORADO,"70 - 79",M,1
PE,OUTRAS,OUTRO,"70 - 79",F,1
PE,OUTRAS,OUTRO,"70 - 79",M,1
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,3
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,5
PE,OUTRAS,VIA_PUBLICA,"70 - 79",M,1
PE,COVID,DOMICILIO,"70 - 79",M,1
PE,COVID,HOSPITAL,"70 - 79",F,32
PE,COVID,HOSPITAL,"70 - 79",M,51
PE,COVID,IGNORADO,"70 - 79",M,2
PE,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
PE,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
PE,INDETERMINADA,DOMICILIO,"70 - 79",F,1
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,1
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,9
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,14
PE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
PE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
PE,PNEUMONIA,DOMICILIO,"70 - 79",F,1
PE,PNEUMONIA,DOMICILIO,"70 - 79",M,1
PE,PNEUMONIA,HOSPITAL,"70 - 79",F,14
PE,PNEUMONIA,HOSPITAL,"70 - 79",M,14
PE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
PE,SEPTICEMIA,DOMICILIO,"70 - 79",F,3
PE,SEPTICEMIA,DOMICILIO,"70 - 79",M,2
PE,SEPTICEMIA,HOSPITAL,"70 - 79",F,47
PE,SEPTICEMIA,HOSPITAL,"70 - 79",M,30
PE,SRAG,HOSPITAL,"70 - 79",F,16
PE,SRAG,HOSPITAL,"70 - 79",M,24
PE,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",M,3
PI,OUTRAS,DOMICILIO,"70 - 79",F,2
PI,OUTRAS,DOMICILIO,"70 - 79",M,3
PI,OUTRAS,HOSPITAL,"70 - 79",F,5
PI,OUTRAS,HOSPITAL,"70 - 79",M,6
PI,COVID,DOMICILIO,"70 - 79",M,1
PI,COVID,HOSPITAL,"70 - 79",F,3
PI,COVID,HOSPITAL,"70 - 79",M,2
PI,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,2
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,1
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,1
PI,PNEUMONIA,HOSPITAL,"70 - 79",F,3
PI,PNEUMONIA,HOSPITAL,"70 - 79",M,2
PI,SEPTICEMIA,HOSPITAL,"70 - 79",F,3
PR,OUTRAS,DOMICILIO,"70 - 79",F,38
PR,OUTRAS,DOMICILIO,"70 - 79",M,83
PR,OUTRAS,HOSPITAL,"70 - 79",F,60
PR,OUTRAS,HOSPITAL,"70 - 79",M,91
PR,OUTRAS,OUTRO,"70 - 79",F,4
PR,OUTRAS,OUTRO,"70 - 79",M,5
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,5
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,5
PR,OUTRAS,VIA_PUBLICA,"70 - 79",M,1
PR,COVID,DOMICILIO,"70 - 79",M,3
PR,COVID,HOSPITAL,"70 - 79",F,79
PR,COVID,HOSPITAL,"70 - 79",M,119
PR,COVID,OUTRO,"70 - 79",F,1
PR,COVID,OUTRO,"70 - 79",M,1
PR,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
PR,INDETERMINADA,DOMICILIO,"70 - 79",F,1
PR,INDETERMINADA,DOMICILIO,"70 - 79",M,4
PR,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,2
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,5
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,13
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,14
PR,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,1
PR,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
PR,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
PR,PNEUMONIA,DOMICILIO,"70 - 79",F,1
PR,PNEUMONIA,DOMICILIO,"70 - 79",M,2
PR,PNEUMONIA,HOSPITAL,"70 - 79",F,28
PR,PNEUMONIA,HOSPITAL,"70 - 79",M,37
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
PR,SEPTICEMIA,DOMICILIO,"70 - 79",F,1
PR,SEPTICEMIA,DOMICILIO,"70 - 79",M,1
PR,SEPTICEMIA,HOSPITAL,"70 - 79",F,36
PR,SEPTICEMIA,HOSPITAL,"70 - 79",M,30
PR,SRAG,HOSPITAL,"70 - 79",F,1
PR,SRAG,HOSPITAL,"70 - 79",M,1
RJ,OUTRAS,DOMICILIO,"70 - 79",F,88
RJ,OUTRAS,DOMICILIO,"70 - 79",M,110
RJ,OUTRAS,HOSPITAL,"70 - 79",F,179
RJ,OUTRAS,HOSPITAL,"70 - 79",M,212
RJ,OUTRAS,IGNORADO,"70 - 79",M,1
RJ,OUTRAS,OUTRO,"70 - 79",F,4
RJ,OUTRAS,OUTRO,"70 - 79",M,4
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,35
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,57
RJ,OUTRAS,VIA_PUBLICA,"70 - 79",M,3
RJ,COVID,DOMICILIO,"70 - 79",F,3
RJ,COVID,DOMICILIO,"70 - 79",M,1
RJ,COVID,HOSPITAL,"70 - 79",F,256
RJ,COVID,HOSPITAL,"70 - 79",M,350
RJ,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,14
RJ,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,20
RJ,INDETERMINADA,DOMICILIO,"70 - 79",F,8
RJ,INDETERMINADA,DOMICILIO,"70 - 79",M,6
RJ,INDETERMINADA,HOSPITAL,"70 - 79",F,2
RJ,INDETERMINADA,HOSPITAL,"70 - 79",M,3
RJ,INDETERMINADA,OUTRO,"70 - 79",F,1
RJ,INDETERMINADA,OUTRO,"70 - 79",M,1
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,2
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,1
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,3
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,40
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,27
RJ,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,1
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,6
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,3
RJ,PNEUMONIA,DOMICILIO,"70 - 79",F,2
RJ,PNEUMONIA,DOMICILIO,"70 - 79",M,2
RJ,PNEUMONIA,HOSPITAL,"70 - 79",F,79
RJ,PNEUMONIA,HOSPITAL,"70 - 79",M,86
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,12
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,16
RJ,SEPTICEMIA,DOMICILIO,"70 - 79",F,1
RJ,SEPTICEMIA,DOMICILIO,"70 - 79",M,1
RJ,SEPTICEMIA,HOSPITAL,"70 - 79",F,68
RJ,SEPTICEMIA,HOSPITAL,"70 - 79",M,60
RJ,SEPTICEMIA,IGNORADO,"70 - 79",M,1
RJ,SEPTICEMIA,OUTRO,"70 - 79",F,1
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,19
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,11
RJ,SRAG,HOSPITAL,"70 - 79",F,10
RJ,SRAG,HOSPITAL,"70 - 79",M,6
RJ,SRAG,OUTRO,"70 - 79",F,1
RJ,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
RN,OUTRAS,DOMICILIO,"70 - 79",F,12
RN,OUTRAS,DOMICILIO,"70 - 79",M,9
RN,OUTRAS,HOSPITAL,"70 - 79",F,15
RN,OUTRAS,HOSPITAL,"70 - 79",M,10
RN,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
RN,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
RN,COVID,DOMICILIO,"70 - 79",M,1
RN,COVID,HOSPITAL,"70 - 79",F,13
RN,COVID,HOSPITAL,"70 - 79",M,15
RN,COVID,IGNORADO,"70 - 79",F,1
RN,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,1
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,2
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,1
RN,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,1
RN,PNEUMONIA,DOMICILIO,"70 - 79",F,1
RN,PNEUMONIA,DOMICILIO,"70 - 79",M,1
RN,PNEUMONIA,HOSPITAL,"70 - 79",F,3
RN,PNEUMONIA,HOSPITAL,"70 - 79",M,4
RN,SEPTICEMIA,HOSPITAL,"70 - 79",F,4
RN,SEPTICEMIA,HOSPITAL,"70 - 79",M,3
RO,OUTRAS,DOMICILIO,"70 - 79",F,7
RO,OUTRAS,DOMICILIO,"70 - 79",M,12
RO,OUTRAS,HOSPITAL,"70 - 79",F,6
RO,OUTRAS,HOSPITAL,"70 - 79",M,12
RO,COVID,DOMICILIO,"70 - 79",M,1
RO,COVID,HOSPITAL,"70 - 79",F,8
RO,COVID,HOSPITAL,"70 - 79",M,13
RO,COVID,VIA_PUBLICA,"70 - 79",M,1
RO,INDETERMINADA,OUTRO,"70 - 79",M,1
RO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,1
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,4
RO,PNEUMONIA,DOMICILIO,"70 - 79",M,2
RO,PNEUMONIA,HOSPITAL,"70 - 79",M,4
RO,SEPTICEMIA,HOSPITAL,"70 - 79",M,6
RR,OUTRAS,DOMICILIO,"70 - 79",M,2
RR,OUTRAS,HOSPITAL,"70 - 79",F,1
RR,OUTRAS,HOSPITAL,"70 - 79",M,1
RR,COVID,HOSPITAL,"70 - 79",F,1
RR,COVID,HOSPITAL,"70 - 79",M,5
RR,PNEUMONIA,DOMICILIO,"70 - 79",M,1
RR,PNEUMONIA,HOSPITAL,"70 - 79",M,1
RR,SEPTICEMIA,HOSPITAL,"70 - 79",M,1
RS,OUTRAS,DOMICILIO,"70 - 79",F,59
RS,OUTRAS,DOMICILIO,"70 - 79",M,69
RS,OUTRAS,HOSPITAL,"70 - 79",F,117
RS,OUTRAS,HOSPITAL,"70 - 79",M,139
RS,OUTRAS,IGNORADO,"70 - 79",F,2
RS,OUTRAS,IGNORADO,"70 - 79",M,1
RS,OUTRAS,OUTRO,"70 - 79",F,4
RS,OUTRAS,OUTRO,"70 - 79",M,2
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,15
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,10
RS,OUTRAS,VIA_PUBLICA,"70 - 79",M,1
RS,COVID,DOMICILIO,"70 - 79",F,1
RS,COVID,DOMICILIO,"70 - 79",M,2
RS,COVID,HOSPITAL,"70 - 79",F,110
RS,COVID,HOSPITAL,"70 - 79",M,158
RS,COVID,IGNORADO,"70 - 79",F,9
RS,COVID,IGNORADO,"70 - 79",M,4
RS,COVID,OUTRO,"70 - 79",M,2
RS,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,3
RS,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
RS,INDETERMINADA,DOMICILIO,"70 - 79",F,1
RS,INDETERMINADA,DOMICILIO,"70 - 79",M,3
RS,INDETERMINADA,HOSPITAL,"70 - 79",F,2
RS,INDETERMINADA,HOSPITAL,"70 - 79",M,2
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,2
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,3
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,23
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,29
RS,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",M,1
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,2
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
RS,PNEUMONIA,HOSPITAL,"70 - 79",F,37
RS,PNEUMONIA,HOSPITAL,"70 - 79",M,50
RS,PNEUMONIA,IGNORADO,"70 - 79",F,5
RS,PNEUMONIA,IGNORADO,"70 - 79",M,3
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
RS,SEPTICEMIA,HOSPITAL,"70 - 79",F,42
RS,SEPTICEMIA,HOSPITAL,"70 - 79",M,64
RS,SEPTICEMIA,IGNORADO,"70 - 79",F,4
RS,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,3
RS,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,3
RS,SRAG,HOSPITAL,"70 - 79",F,3
RS,SRAG,HOSPITAL,"70 - 79",M,3
RS,SRAG,IGNORADO,"70 - 79",M,1
RS,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
SC,OUTRAS,DOMICILIO,"70 - 79",F,12
SC,OUTRAS,DOMICILIO,"70 - 79",M,30
SC,OUTRAS,HOSPITAL,"70 - 79",F,43
SC,OUTRAS,HOSPITAL,"70 - 79",M,69
SC,OUTRAS,OUTRO,"70 - 79",F,2
SC,OUTRAS,OUTRO,"70 - 79",M,2
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,2
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,4
SC,OUTRAS,VIA_PUBLICA,"70 - 79",M,1
SC,COVID,DOMICILIO,"70 - 79",F,1
SC,COVID,DOMICILIO,"70 - 79",M,3
SC,COVID,HOSPITAL,"70 - 79",F,50
SC,COVID,HOSPITAL,"70 - 79",M,65
SC,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
SC,INDETERMINADA,DOMICILIO,"70 - 79",F,1
SC,INDETERMINADA,OUTRO,"70 - 79",M,1
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,2
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,2
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,7
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,7
SC,PNEUMONIA,DOMICILIO,"70 - 79",M,1
SC,PNEUMONIA,HOSPITAL,"70 - 79",F,17
SC,PNEUMONIA,HOSPITAL,"70 - 79",M,22
SC,PNEUMONIA,OUTRO,"70 - 79",F,2
SC,PNEUMONIA,OUTRO,"70 - 79",M,1
SC,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
SC,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
SC,SEPTICEMIA,DOMICILIO,"70 - 79",M,2
SC,SEPTICEMIA,HOSPITAL,"70 - 79",F,26
SC,SEPTICEMIA,HOSPITAL,"70 - 79",M,20
SE,OUTRAS,DOMICILIO,"70 - 79",F,3
SE,OUTRAS,DOMICILIO,"70 - 79",M,2
SE,OUTRAS,HOSPITAL,"70 - 79",F,1
SE,OUTRAS,HOSPITAL,"70 - 79",M,8
SE,OUTRAS,OUTRO,"70 - 79",F,1
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,6
SE,COVID,DOMICILIO,"70 - 79",M,1
SE,COVID,HOSPITAL,"70 - 79",F,9
SE,COVID,HOSPITAL,"70 - 79",M,14
SE,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
SE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,1
SE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,2
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,1
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,2
SE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,1
SE,PNEUMONIA,HOSPITAL,"70 - 79",F,1
SE,PNEUMONIA,HOSPITAL,"70 - 79",M,5
SE,SEPTICEMIA,HOSPITAL,"70 - 79",F,1
SE,SEPTICEMIA,HOSPITAL,"70 - 79",M,5
SE,SRAG,HOSPITAL,"70 - 79",M,1
SP,OUTRAS,DOMICILIO,"70 - 79",F,121
SP,OUTRAS,DOMICILIO,"70 - 79",I,2
SP,OUTRAS,DOMICILIO,"70 - 79",M,182
SP,OUTRAS,HOSPITAL,"70 - 79",F,337
SP,OUTRAS,HOSPITAL,"70 - 79",I,3
